ImageID,TrueLabel,PredictedLabel_RMN,Confidence_RMN,ProcessingTime_RMN,PredictedLabel_DeepFace,Confidence_DeepFace,ProcessingTime_DeepFace
30078.png,2,0.0,0.52470463514328,0.5551433563232422,6,0.93,0.03600811958312988
30084.png,2,4.0,0.5044938325881958,0.5256226062774658,4,0.0,0.017003774642944336
30086.png,2,1.0,0.2798268795013428,0.28255605697631836,6,0.96,0.0200040340423584
30115.png,2,3.0,0.627086341381073,0.2780623435974121,4,0.96,0.023006677627563477
30124.png,2,5.0,0.45811522006988525,0.2698349952697754,0,0.0,0.01700282096862793
30126.png,2,4.0,0.3204385042190552,0.5379369258880615,4,0.9,0.03700852394104004
30129.png,2,3.0,0.4953221082687378,0.2690577507019043,5,0.97,0.04100942611694336
30140.png,2,0.0,0.37802985310554504,0.27506232261657715,0,0.9,0.03600883483886719
30145.png,2,3.0,0.39501550793647766,0.532538890838623,2,0.0,0.016002655029296875
30151.png,2,0.0,0.9848735332489014,0.5406267642974854,2,0.94,0.047010183334350586
30156.png,2,0.0,0.5624904036521912,0.27706313133239746,3,0.0,0.01900506019592285
30191.png,2,6.0,0.27865827083587646,0.27706265449523926,5,0.0,0.01600337028503418
30196.png,2,0.0,0.3181045651435852,0.5211164951324463,6,0.98,0.04777669906616211
30205.png,2,3.0,0.7800610661506653,0.5311200618743896,0,0.93,0.027131319046020508
30206.png,2,0.0,0.35635867714881897,0.27006077766418457,6,0.95,0.0250091552734375
30207.png,2,3.0,0.9165559411048889,0.27906250953674316,2,0.0,0.016002655029296875
30222.png,2,0.0,0.676687479019165,0.2760622501373291,5,0.95,0.03800821304321289
30232.png,2,3.0,0.4244476556777954,0.7781751155853271,5,0.0,0.019005298614501953
30237.png,2,0.0,0.8566467761993408,0.5311205387115479,2,0.0,0.018002986907958984
30239.png,2,0.0,0.4085520803928375,0.27706241607666016,2,0.0,0.018004179000854492
30240.png,2,0.0,0.7104480266571045,0.2775702476501465,4,0.95,0.02300572395324707
30242.png,2,0.0,0.5523203015327454,0.2769739627838135,6,0.0,0.017003536224365234
30244.png,2,0.0,0.6902551054954529,0.2762761116027832,5,0.97,0.0400090217590332
30247.png,2,5.0,0.37755826115608215,0.5321199893951416,4,0.99,0.03200697898864746
30250.png,2,3.0,0.8851751089096069,0.5265097618103027,2,0.0,0.017004013061523438
30253.png,2,3.0,0.43501561880111694,0.5242161750793457,6,0.0,0.01800394058227539
30279.png,2,0.0,0.7902571558952332,0.2729456424713135,6,0.0,0.017003774642944336
30296.png,2,3.0,0.6448557376861572,0.5311803817749023,4,0.91,0.0290067195892334
30306.png,2,6.0,0.3458944261074066,0.26906418800354004,6,0.97,0.02509617805480957
30315.png,2,6.0,0.392549991607666,0.5301179885864258,6,0.91,0.042009592056274414
30316.png,2,0.0,0.23508284986019135,0.5460121631622314,5,0.96,0.028006792068481445
30318.png,2,0.0,0.8960310816764832,0.2791905403137207,2,0.96,0.049010276794433594
30321.png,2,3.0,0.8928217887878418,0.27106237411499023,5,0.94,0.027005910873413086
30324.png,2,3.0,0.31643417477607727,0.27904796600341797,0,0.0,0.017003297805786133
30333.png,2,3.0,0.30374711751937866,0.5361189842224121,5,0.98,0.022005796432495117
30335.png,2,3.0,0.5363837480545044,0.28057003021240234,4,0.93,0.0400090217590332
30349.png,2,3.0,0.6634402871131897,0.5346260070800781,2,0.91,0.0200045108795166
30356.png,2,0.0,0.8797680735588074,0.5571470260620117,3,0.95,0.022005081176757812
30357.png,2,0.0,0.8658847212791443,0.29106569290161133,4,0.9,0.025005578994750977
30360.png,2,0.0,0.44786685705184937,0.28681206703186035,5,0.0,0.01600337028503418
30375.png,2,1.0,0.6146142482757568,0.2855691909790039,0,0.98,0.02700972557067871
30381.png,2,6.0,0.4873589873313904,0.2830631732940674,6,0.93,0.03300738334655762
30396.png,2,5.0,0.8734872937202454,0.27178168296813965,4,0.92,0.02600574493408203
30459.png,2,5.0,0.6239048838615417,0.5361208915710449,4,0.0,0.017003774642944336
30464.png,2,4.0,0.7870741486549377,0.5301189422607422,2,0.94,0.022832632064819336
30465.png,2,5.0,0.4289669692516327,0.53312087059021,2,0.91,0.041008949279785156
30467.png,2,3.0,0.5649120211601257,0.5303630828857422,4,0.91,0.028008460998535156
30468.png,2,0.0,0.672536313533783,0.5331196784973145,4,0.0,0.017003774642944336
30475.png,2,4.0,0.22300459444522858,0.5238080024719238,2,0.0,0.015004873275756836
30480.png,2,3.0,0.8945033550262451,0.5345683097839355,4,0.96,0.022003650665283203
30482.png,2,2.0,0.433445006608963,0.518756628036499,2,0.0,0.018004179000854492
30491.png,2,0.0,0.4492395520210266,0.27558016777038574,3,0.93,0.038712263107299805
30492.png,2,0.0,0.5477433204650879,0.5238292217254639,4,0.94,0.031007051467895508
30501.png,2,,,0.021004438400268555,2,0.0,0.01800370216369629
30524.png,2,3.0,0.5719977617263794,0.5241177082061768,2,0.97,0.03863835334777832
30532.png,2,0.0,0.7653664350509644,0.5226187705993652,2,0.99,0.037008047103881836
30538.png,2,0.0,0.9579577445983887,0.2810630798339844,2,0.92,0.040009260177612305
30549.png,2,4.0,0.3153359889984131,0.5276229381561279,2,0.97,0.021004199981689453
30555.png,2,0.0,0.47165173292160034,0.2730717658996582,4,0.95,0.04101085662841797
30556.png,2,3.0,0.6592336297035217,0.2776787281036377,4,0.0,0.018002986907958984
30558.png,2,5.0,0.4696809947490692,0.5271201133728027,6,0.95,0.027006149291992188
30562.png,2,5.0,0.2027914673089981,0.2740614414215088,5,0.94,0.038011789321899414
30564.png,2,0.0,0.36695683002471924,0.28048086166381836,4,0.0,0.01800060272216797
30570.png,2,3.0,0.8343484997749329,0.2750570774078369,3,0.0,0.017004728317260742
30578.png,2,3.0,0.9356785416603088,0.2800629138946533,2,0.0,0.017003774642944336
30579.png,2,0.0,0.6223876476287842,0.27906346321105957,2,0.94,0.027684688568115234
30594.png,2,3.0,0.49170342087745667,0.2745704650878906,2,0.0,0.01600360870361328
30606.png,2,5.0,0.6622916460037231,0.27706336975097656,2,0.96,0.038008928298950195
30621.png,2,5.0,0.7054007053375244,0.27306056022644043,4,0.95,0.03300738334655762
30629.png,2,0.0,0.5528915524482727,0.2760648727416992,4,0.95,0.024005651473999023
30638.png,2,0.0,0.8626277446746826,0.5311281681060791,4,0.0,0.019003868103027344
30641.png,2,0.0,0.26919305324554443,0.2780625820159912,6,0.97,0.03700828552246094
30657.png,2,0.0,0.3071492314338684,0.5311295986175537,3,0.0,0.01800394058227539
30660.png,2,6.0,0.274117648601532,0.2800631523132324,2,0.0,0.017004013061523438
30680.png,2,3.0,0.9436395168304443,0.2780625820159912,4,0.0,0.018004179000854492
30687.png,2,4.0,0.49804815649986267,0.27152204513549805,6,0.93,0.03800845146179199
30695.png,2,5.0,0.8853773474693298,0.5261223316192627,4,0.0,0.015003442764282227
30699.png,2,3.0,0.2968416213989258,0.27556371688842773,2,0.0,0.019004344940185547
30706.png,2,4.0,0.660813570022583,0.5406248569488525,4,0.0,0.01800394058227539
30716.png,2,2.0,0.5132831335067749,0.5471274852752686,0,0.93,0.041008710861206055
30721.png,2,0.0,0.5321974754333496,0.553128719329834,2,0.0,0.022005796432495117
30723.png,2,3.0,0.26037633419036865,0.291064977645874,2,0.98,0.04501008987426758
30727.png,2,0.0,0.808643102645874,0.2940664291381836,2,0.94,0.02800607681274414
30729.png,2,0.0,0.32028329372406006,0.27706170082092285,2,0.0,0.01700448989868164
30732.png,2,0.0,0.5809910297393799,0.5426263809204102,4,0.94,0.02800774574279785
30733.png,2,4.0,0.7800768613815308,0.3161633014678955,4,0.98,0.024005413055419922
30735.png,2,2.0,0.5443896651268005,0.5384223461151123,0,0.0,0.021005630493164062
30744.png,2,0.0,0.8624361753463745,0.278062105178833,4,0.95,0.024004459381103516
30747.png,2,0.0,0.7481334805488586,0.523684024810791,2,0.88,0.04400992393493652
30748.png,2,0.0,0.9528432488441467,0.5391209125518799,2,0.0,0.01800394058227539
30753.png,2,3.0,0.7514825463294983,0.27706241607666016,2,0.95,0.03650045394897461
30754.png,2,6.0,0.41221311688423157,0.27906274795532227,2,0.0,0.018528223037719727
30758.png,2,0.0,0.30021876096725464,0.27706289291381836,2,0.97,0.024011611938476562
30770.png,2,3.0,0.43084409832954407,0.5261189937591553,4,0.0,0.01799798011779785
30774.png,2,0.0,0.24021746218204498,0.2800626754760742,2,0.0,0.01700305938720703
30798.png,2,4.0,0.25755488872528076,0.2751486301422119,2,0.0,0.017003774642944336
30799.png,2,0.0,0.6665601134300232,0.5391218662261963,6,0.93,0.032007455825805664
30803.png,2,0.0,0.7175160050392151,0.28093528747558594,6,0.91,0.03800845146179199
30806.png,2,3.0,0.8748116493225098,0.27306461334228516,3,0.0,0.018004417419433594
30813.png,2,6.0,0.39962631464004517,0.27828550338745117,3,0.0,0.01600813865661621
30829.png,2,0.0,0.27296292781829834,0.27321314811706543,0,0.0,0.018999576568603516
30840.png,2,0.0,0.29669249057769775,0.28319358825683594,6,0.0,0.01701188087463379
30857.png,2,0.0,0.411020427942276,0.27306365966796875,2,0.91,0.039000511169433594
30878.png,2,0.0,0.6112138032913208,0.2690601348876953,3,0.92,0.026005983352661133
30895.png,2,3.0,0.8713794350624084,0.28206372261047363,6,0.0,0.01600360870361328
30896.png,2,1.0,0.958111047744751,0.5251264572143555,0,0.0,0.017003536224365234
30914.png,2,0.0,0.4383610188961029,0.5391256809234619,0,0.0,0.017004013061523438
30925.png,2,3.0,0.40533021092414856,0.5261263847351074,2,0.96,0.03499197959899902
30936.png,2,0.0,0.6053717732429504,0.27706265449523926,4,0.96,0.026996612548828125
30940.png,2,5.0,0.33455178141593933,0.2780773639678955,2,0.94,0.042009592056274414
30941.png,2,4.0,0.6888622045516968,0.525249719619751,0,0.95,0.04301023483276367
30947.png,2,0.0,0.4743354916572571,0.5301265716552734,4,0.92,0.027005434036254883
30956.png,2,0.0,0.6979120373725891,0.27506208419799805,1,0.93,0.022005081176757812
30966.png,2,3.0,0.27920621633529663,0.27906298637390137,0,0.0,0.017003774642944336
30983.png,2,5.0,0.6379778385162354,0.5421221256256104,4,0.0,0.01600360870361328
31004.png,2,0.0,0.3505151867866516,0.5281186103820801,5,0.99,0.022005081176757812
31007.png,2,3.0,0.6716184616088867,0.28206419944763184,6,0.93,0.040009498596191406
31014.png,2,4.0,0.33206620812416077,0.278062105178833,6,0.0,0.017003297805786133
31015.png,2,5.0,0.4706425666809082,0.274061918258667,6,0.0,0.015003442764282227
31046.png,2,3.0,0.9037876129150391,0.2710607051849365,4,0.96,0.026005983352661133
31079.png,2,5.0,0.5608969926834106,0.27892279624938965,2,0.94,0.024005651473999023
31082.png,2,3.0,0.44145455956459045,0.27306127548217773,2,0.95,0.045009613037109375
31090.png,2,5.0,0.538397490978241,0.5301196575164795,5,0.0,0.0200045108795166
31093.png,2,0.0,0.48557430505752563,0.5386242866516113,2,0.95,0.03779339790344238
31105.png,2,0.0,0.8649827837944031,0.2780637741088867,2,0.94,0.029006481170654297
31107.png,2,6.0,0.3744696378707886,0.5431206226348877,3,0.0,0.017003774642944336
31114.png,2,5.0,0.6224914789199829,0.5386261940002441,2,0.95,0.0290067195892334
31116.png,2,5.0,0.3912754952907562,0.28106689453125,5,0.0,0.017003774642944336
31122.png,2,5.0,0.4474138021469116,0.27906346321105957,2,0.97,0.05229616165161133
31130.png,2,4.0,0.8349207043647766,0.2780611515045166,2,0.95,0.039008378982543945
31155.png,2,3.0,0.588141143321991,0.5423009395599365,3,0.99,0.0290067195892334
31157.png,2,0.0,0.8048741817474365,0.27906346321105957,5,0.95,0.040009260177612305
31159.png,2,2.0,0.374888151884079,0.5424704551696777,5,0.0,0.01800370216369629
31184.png,2,0.0,0.435380756855011,0.27806687355041504,5,0.93,0.04101395606994629
31188.png,2,0.0,0.26308387517929077,0.27106380462646484,2,0.97,0.0350034236907959
31201.png,2,0.0,0.9218431115150452,0.2810630798339844,2,0.94,0.03600788116455078
31204.png,2,3.0,0.3640643358230591,0.28107333183288574,2,0.0,0.020004749298095703
31215.png,2,0.0,0.647769033908844,0.27006030082702637,0,0.0,0.018004179000854492
31228.png,2,3.0,0.36423027515411377,0.27543115615844727,2,0.0,0.015003442764282227
31254.png,2,6.0,0.5564748048782349,0.2745704650878906,2,0.94,0.03200674057006836
31259.png,2,0.0,0.9697462916374207,0.2725715637207031,2,0.94,0.03400754928588867
31262.png,2,0.0,0.35857847332954407,0.2725670337677002,6,0.96,0.03600788116455078
31270.png,2,5.0,0.4363419711589813,0.5326533317565918,2,0.94,0.029008150100708008
31273.png,2,5.0,0.35188689827919006,0.27506113052368164,3,0.0,0.019005298614501953
31286.png,2,5.0,0.4706425666809082,0.27657055854797363,6,0.0,0.015003442764282227
31299.png,2,0.0,0.7383474111557007,0.5354385375976562,2,0.96,0.041008949279785156
31311.png,2,6.0,0.44375285506248474,0.2780625820159912,2,0.95,0.021004915237426758
31312.png,2,0.0,0.9133025407791138,0.281294584274292,4,0.93,0.031007051467895508
31330.png,2,1.0,0.2762981653213501,0.29001927375793457,2,0.0,0.015003204345703125
31341.png,2,6.0,0.4857853651046753,0.541964054107666,6,0.9,0.025005578994750977
31342.png,2,3.0,0.4457319676876068,0.28504061698913574,2,0.0,0.020004749298095703
31356.png,2,4.0,0.37389203906059265,0.5365166664123535,2,0.95,0.0200045108795166
31357.png,2,5.0,0.48650509119033813,0.5331194400787354,5,0.0,0.019004344940185547
31360.png,2,5.0,0.21462824940681458,0.535120964050293,4,0.0,0.018003463745117188
31362.png,2,4.0,0.4167078733444214,0.27956724166870117,2,0.0,0.017004013061523438
31372.png,2,5.0,0.7317672967910767,0.28806519508361816,2,0.0,0.01600360870361328
31375.png,2,0.0,0.494299054145813,0.5328080654144287,6,0.89,0.04300999641418457
31379.png,2,0.0,0.3615085780620575,0.7892935276031494,2,0.0,0.017004013061523438
31395.png,2,3.0,0.3674771785736084,0.2780628204345703,2,0.0,0.016005277633666992
31396.png,2,3.0,0.5589650273323059,0.2800629138946533,4,0.93,0.039006948471069336
31398.png,2,0.0,0.43847954273223877,0.5214121341705322,2,0.0,0.019003868103027344
31403.png,2,0.0,0.6770350933074951,0.5191164016723633,6,0.92,0.04001116752624512
31411.png,2,3.0,0.8215511441230774,0.2785685062408447,3,0.0,0.019004344940185547
31418.png,2,3.0,0.47781673073768616,0.5461344718933105,5,0.98,0.04200935363769531
31421.png,2,6.0,0.4153677225112915,0.28984642028808594,2,0.0,0.017003774642944336
31426.png,2,0.0,0.9299148321151733,0.2847707271575928,6,0.94,0.04300975799560547
31427.png,2,0.0,0.6929337382316589,0.556298017501831,4,0.94,0.027619361877441406
31428.png,2,3.0,0.39580869674682617,0.2954280376434326,4,0.0,0.01722860336303711
31441.png,2,4.0,0.40438032150268555,0.29506587982177734,3,0.93,0.023005008697509766
31449.png,2,6.0,0.4091833829879761,0.28206396102905273,6,0.0,0.01600360870361328
31461.png,2,5.0,0.41326236724853516,0.547133207321167,4,0.0,0.015003442764282227
31465.png,2,0.0,0.5586360096931458,0.27606201171875,0,0.0,0.015003681182861328
31475.png,2,0.0,0.5122317671775818,0.3004493713378906,5,0.94,0.04200911521911621
31477.png,2,3.0,0.9100085496902466,0.281996488571167,0,0.0,0.01900458335876465
31481.png,2,4.0,0.30868175625801086,0.2789945602416992,4,0.0,0.019005537033081055
31488.png,2,5.0,0.8606204986572266,0.5330078601837158,2,0.0,0.018002748489379883
31489.png,2,0.0,0.8282958269119263,0.27899622917175293,2,0.0,0.017003774642944336
31492.png,2,0.0,0.8704543113708496,0.5280270576477051,2,0.93,0.04200911521911621
31495.png,2,6.0,0.43820706009864807,0.5329406261444092,4,0.89,0.04300999641418457
31498.png,2,0.0,0.7298403978347778,0.27506208419799805,2,0.0,0.01600360870361328
31513.png,2,3.0,0.8779122829437256,0.2729971408843994,5,0.0,0.018004417419433594
31520.png,2,6.0,0.3432544767856598,0.5259826183319092,5,0.91,0.037007808685302734
31526.png,2,5.0,0.5151013135910034,0.5330276489257812,3,0.0,0.02000594139099121
31535.png,2,0.0,0.7607388496398926,0.2740626335144043,0,0.0,0.017002344131469727
31560.png,2,6.0,0.4713655412197113,0.27506160736083984,4,0.95,0.04300713539123535
31562.png,2,0.0,0.42110100388526917,0.2803928852081299,2,0.89,0.0400080680847168
31566.png,2,5.0,0.4970083236694336,0.5401206016540527,5,0.92,0.038419246673583984
31567.png,2,5.0,0.2821723520755768,0.526120662689209,5,0.0,0.015003442764282227
31568.png,2,0.0,0.5018422603607178,0.5261170864105225,4,0.93,0.022005319595336914
31569.png,2,0.0,0.4237402081489563,0.27704739570617676,5,0.0,0.01800370216369629
31575.png,2,3.0,0.44721946120262146,0.5291197299957275,2,0.0,0.015003442764282227
31579.png,2,3.0,0.5571052432060242,0.27706193923950195,2,0.97,0.019016027450561523
31584.png,2,0.0,0.9232311844825745,0.2788667678833008,4,0.95,0.04099750518798828
31588.png,2,0.0,0.8339827656745911,0.27906274795532227,6,0.0,0.019004344940185547
31625.png,2,5.0,0.2979559004306793,0.7929596900939941,3,0.96,0.03400754928588867
31630.png,2,0.0,0.48925113677978516,0.2855672836303711,4,0.96,0.047010183334350586
31638.png,2,3.0,0.692327082157135,0.5301191806793213,3,0.0,0.017004728317260742
31639.png,2,5.0,0.6556167006492615,0.28057241439819336,5,0.0,0.015002727508544922
31655.png,2,2.0,0.3495955169200897,0.28606653213500977,6,0.0,0.01600360870361328
31661.png,2,3.0,0.5909484028816223,0.535118818283081,5,0.0,0.017004013061523438
31672.png,2,3.0,0.5596842169761658,0.28452301025390625,2,0.0,0.01600360870361328
31678.png,2,6.0,0.3715324401855469,0.27756786346435547,5,0.0,0.017003774642944336
31681.png,2,0.0,0.4367721378803253,0.5201170444488525,2,0.92,0.0400090217590332
31684.png,2,0.0,0.7256868481636047,0.2780637741088867,2,0.95,0.025005817413330078
31702.png,2,5.0,0.5181674957275391,0.27906155586242676,3,0.0,0.017003774642944336
31717.png,2,0.0,0.330026239156723,0.2720615863800049,6,0.96,0.03700828552246094
31719.png,2,5.0,0.5888249278068542,0.5311195850372314,2,0.0,0.017003774642944336
31732.png,2,5.0,0.5204369425773621,0.2765672206878662,2,0.0,0.01800394058227539
31735.png,2,0.0,0.21417245268821716,0.27006030082702637,5,0.0,0.014003515243530273
31736.png,2,3.0,0.6761952042579651,0.2810640335083008,4,0.91,0.03929781913757324
31738.png,2,4.0,0.4144255518913269,0.2782602310180664,4,0.0,0.01600360870361328
31743.png,2,5.0,0.7309548854827881,0.278062105178833,6,0.0,0.0200045108795166
31768.png,2,3.0,0.5909327268600464,0.2855708599090576,5,0.0,0.018004417419433594
31771.png,2,0.0,0.7159936428070068,0.2810630798339844,2,0.0,0.016003131866455078
31773.png,2,0.0,0.2594917118549347,0.2720608711242676,6,0.0,0.01400303840637207
31777.png,2,2.0,0.6490497589111328,0.5231184959411621,2,0.0,0.020004749298095703
31780.png,2,0.0,0.8769983649253845,0.278062105178833,2,0.0,0.017003536224365234
31782.png,2,3.0,0.4900469481945038,0.2717273235321045,2,0.95,0.04300999641418457
31786.png,2,0.0,0.8276181221008301,0.5319807529449463,2,0.94,0.04400992393493652
31797.png,2,,,0.021004438400268555,0,0.0,0.015003442764282227
31800.png,2,4.0,0.534501850605011,0.2745659351348877,2,0.99,0.029062986373901367
31804.png,2,0.0,0.5338690876960754,0.27706170082092285,2,0.0,0.01900482177734375
31818.png,2,2.0,0.4016250669956207,0.532954216003418,6,0.9,0.039008140563964844
31821.png,2,2.0,0.556521475315094,0.5271472930908203,2,0.96,0.030006885528564453
31839.png,2,0.0,0.81102055311203,0.2736778259277344,6,0.0,0.019862651824951172
31842.png,2,5.0,0.6099256873130798,0.2825295925140381,3,0.96,0.025005340576171875
31844.png,2,4.0,0.24152369797229767,0.27506399154663086,5,0.0,0.0180051326751709
31855.png,2,0.0,0.6069695353507996,0.2760629653930664,2,0.94,0.028005361557006836
31860.png,2,3.0,0.6383794546127319,0.5251178741455078,4,0.94,0.024005651473999023
31862.png,2,5.0,0.4291795492172241,0.5251173973083496,4,0.92,0.03400731086730957
31864.png,2,6.0,0.3589124381542206,0.28406572341918945,2,0.0,0.017004013061523438
31866.png,2,,,0.020003080368041992,3,0.0,0.015003442764282227
31885.png,2,5.0,0.36282429099082947,0.2720608711242676,2,0.93,0.03500771522521973
31903.png,2,,,0.0200045108795166,2,0.0,0.019005298614501953
31904.png,2,1.0,0.5566717386245728,0.5311203002929688,4,0.0,0.020003557205200195
31914.png,2,4.0,0.42986825108528137,0.2800633907318115,4,0.0,0.017003536224365234
31916.png,2,3.0,0.4067085087299347,0.5251181125640869,2,0.95,0.02700638771057129
31919.png,2,0.0,0.9167956709861755,0.27506160736083984,6,0.91,0.024005413055419922
31920.png,2,0.0,0.4795004427433014,0.2760617733001709,2,0.94,0.027006149291992188
31940.png,2,5.0,0.5805811285972595,0.26606106758117676,3,0.0,0.01800394058227539
31944.png,2,5.0,0.40661725401878357,0.27306127548217773,6,0.91,0.038008689880371094
31954.png,2,6.0,0.4012206792831421,0.27906203269958496,0,0.0,0.01800394058227539
31959.png,2,5.0,0.37831947207450867,0.277066707611084,2,0.93,0.04200911521911621
31965.png,2,3.0,0.40533021092414856,0.5271186828613281,2,0.96,0.034009456634521484
31973.png,2,6.0,0.5787960886955261,0.2800624370574951,0,0.92,0.023003578186035156
31979.png,2,0.0,0.5795586109161377,0.27906322479248047,4,0.93,0.02600574493408203
31982.png,2,3.0,0.8666331171989441,0.5231170654296875,0,0.98,0.03700876235961914
31989.png,2,0.0,0.5568411946296692,0.5331201553344727,4,0.89,0.04100942611694336
31991.png,2,0.0,0.8398969173431396,0.2735781669616699,6,0.92,0.03900790214538574
32000.png,2,5.0,0.5314282178878784,0.5377764701843262,5,0.0,0.017004013061523438
32007.png,2,4.0,0.3847963213920593,0.543121337890625,5,0.0,0.01700425148010254
32014.png,2,0.0,0.8500285744667053,0.2780728340148926,4,0.94,0.02400517463684082
32018.png,2,3.0,0.3538927733898163,0.2810831069946289,4,0.0,0.016004085540771484
32050.png,2,0.0,0.5526064038276672,0.2850642204284668,6,0.93,0.03900790214538574
32052.png,2,0.0,0.8871803879737854,0.2912862300872803,6,0.0,0.020004987716674805
32053.png,2,6.0,0.5817785859107971,0.2888016700744629,6,0.9,0.040009260177612305
32058.png,2,5.0,0.5848273634910583,0.2890660762786865,6,0.0,0.0200045108795166
32059.png,2,3.0,0.765084445476532,0.5581252574920654,3,0.94,0.026005983352661133
32074.png,2,0.0,0.9067941904067993,0.285081148147583,4,0.0,0.017003536224365234
32076.png,2,5.0,0.304731547832489,0.27606201171875,2,0.0,0.019004106521606445
32088.png,2,5.0,0.40510863065719604,0.28806543350219727,4,0.0,0.0200045108795166
32093.png,2,4.0,0.5606712698936462,0.2770671844482422,4,0.97,0.026006221771240234
32097.png,2,0.0,0.36380907893180847,0.2891817092895508,4,0.0,0.01800394058227539
32102.png,2,5.0,0.4012804925441742,0.2940030097961426,6,0.97,0.022005081176757812
32103.png,2,0.0,0.3379421532154083,0.5737485885620117,2,0.94,0.02200460433959961
32104.png,2,0.0,0.7334641218185425,0.5871326923370361,2,0.0,0.018009185791015625
32109.png,2,3.0,0.35034507513046265,0.28806424140930176,2,0.0,0.016998767852783203
32111.png,2,6.0,0.4323052167892456,0.5511252880096436,4,0.0,0.01600360870361328
32114.png,2,0.0,0.656072735786438,0.5531678199768066,2,0.0,0.018004655838012695
32121.png,2,0.0,0.4939490258693695,0.5522811412811279,3,0.93,0.04100966453552246
32125.png,2,6.0,0.42420825362205505,0.5518476963043213,2,0.92,0.03300666809082031
32129.png,2,0.0,0.45505404472351074,0.283064603805542,6,0.94,0.026711463928222656
32130.png,2,6.0,0.36141034960746765,0.5411207675933838,3,0.0,0.01700425148010254
32135.png,2,3.0,0.8211913704872131,0.29106569290161133,6,0.94,0.042009592056274414
32137.png,2,6.0,0.3078424334526062,0.2760622501373291,2,0.0,0.017003774642944336
32143.png,2,3.0,0.5457228422164917,0.5351202487945557,4,0.0,0.017003774642944336
32168.png,2,0.0,0.7753492593765259,0.28606462478637695,2,0.95,0.02600574493408203
32180.png,2,3.0,0.6259593963623047,0.5511329174041748,4,0.94,0.023088693618774414
32201.png,2,0.0,0.5757017135620117,0.2800633907318115,2,0.92,0.04291367530822754
32205.png,2,4.0,0.5252955555915833,0.5321409702301025,2,0.0,0.019004344940185547
32208.png,2,0.0,0.8594633340835571,0.27294063568115234,4,0.95,0.0399930477142334
32218.png,2,0.0,0.6901698708534241,0.5276215076446533,3,0.95,0.022005319595336914
32229.png,2,3.0,0.5660527348518372,0.5391216278076172,6,0.97,0.03700828552246094
32232.png,2,5.0,0.48973527550697327,0.5331203937530518,5,0.98,0.03900885581970215
32250.png,2,0.0,0.6528451442718506,0.5461223125457764,4,0.0,0.019004106521606445
32271.png,2,6.0,0.2701059579849243,0.28406453132629395,0,0.94,0.041008949279785156
32279.png,2,3.0,0.6616712212562561,0.2940659523010254,5,0.93,0.043662309646606445
32290.png,2,0.0,0.6132104992866516,0.2800636291503906,6,0.94,0.040009260177612305
28713.png,3,3.0,0.5589549541473389,0.5391206741333008,3,0.94,0.03721809387207031
28714.png,3,3.0,0.5944836735725403,0.5551857948303223,6,0.91,0.037006378173828125
28719.png,3,0.0,0.5201769471168518,0.28806543350219727,0,0.0,0.015003681182861328
28728.png,3,3.0,0.9825837016105652,0.28806471824645996,3,0.94,0.040513038635253906
28739.png,3,3.0,0.9704545140266418,0.2915687561035156,3,0.0,0.0200045108795166
28741.png,3,3.0,0.8731182813644409,0.29267191886901855,3,0.0,0.016002893447875977
28748.png,3,0.0,0.491651326417923,0.2900655269622803,3,0.0,0.018004417419433594
28754.png,3,5.0,0.8707081079483032,0.5435428619384766,3,0.0,0.0200045108795166
28756.png,3,3.0,0.6243534088134766,0.5451223850250244,3,0.94,0.03700852394104004
28760.png,3,0.0,0.5152952075004578,0.5406405925750732,3,0.0,0.017004013061523438
28764.png,3,3.0,0.6296963095664978,0.5425591468811035,4,0.96,0.03200697898864746
28768.png,3,3.0,0.6256378293037415,0.2745664119720459,3,0.94,0.02600884437561035
28770.png,3,0.0,0.7294729948043823,0.27689623832702637,3,0.95,0.03700757026672363
28772.png,3,0.0,0.630833089351654,0.5304181575775146,6,0.93,0.040009260177612305
28774.png,3,3.0,0.9019815325737,0.28006434440612793,3,0.96,0.026007890701293945
28792.png,3,0.0,0.3017348647117615,0.28978729248046875,4,0.0,0.019004344940185547
28795.png,3,5.0,0.3943057060241699,0.29506635665893555,3,0.0,0.016003847122192383
28796.png,3,0.0,0.8176770210266113,0.5306243896484375,2,0.95,0.026005983352661133
28797.png,3,0.0,0.3254341781139374,0.27713847160339355,3,0.92,0.03600955009460449
28798.png,3,3.0,0.9832955002784729,0.27906322479248047,3,0.92,0.041008949279785156
28805.png,3,0.0,0.3675653636455536,0.5433456897735596,2,0.0,0.01700425148010254
28806.png,3,3.0,0.9873632788658142,0.291064977645874,3,0.9,0.040010929107666016
28807.png,3,5.0,0.35823875665664673,0.2830638885498047,3,0.0,0.01400303840637207
28809.png,3,0.0,0.4458916485309601,0.27506208419799805,3,1.0,0.025005578994750977
28812.png,3,3.0,0.4843462109565735,0.27906274795532227,3,0.92,0.0373072624206543
28814.png,3,5.0,0.5775548815727234,0.5421218872070312,2,0.99,0.022006988525390625
28818.png,3,0.0,0.3577420711517334,0.5391218662261963,3,0.0,0.017004013061523438
28819.png,3,5.0,0.4923270046710968,0.2800636291503906,6,0.97,0.022005081176757812
28823.png,3,3.0,0.6769546270370483,0.2835056781768799,3,0.94,0.043012380599975586
28825.png,3,5.0,0.5270854234695435,0.28206372261047363,3,0.0,0.017145395278930664
